t_wall,context,x,y,action_id,hold_override,emp_age_s,proj_age_s,theta_age_s,emp_seq,emp_vx,emp_yaw_rate,emp_body_h,emp_clearance,emp_enable,proj_seq,proj_vx,proj_yaw_rate,proj_body_h,proj_clearance,proj_enable,out_seq,out_vx,out_yaw_rate,out_body_h,out_clearance,out_enable,delta_vx,delta_yaw_rate,delta_body_h,delta_clearance,j7_accept,j7_reason,j7_source
1785195295.211051,flat,0.000000,0.000000,1,0,0.002266,0.002206,0.002155,5200057,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200057,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200057,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195295.261021,flat,0.000000,0.000000,1,0,0.001589,0.001525,0.001474,5200059,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200059,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200059,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195295.311065,flat,0.000000,0.000000,1,0,0.002330,0.002271,0.002221,5200061,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200061,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200061,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195295.361065,flat,0.000000,0.000000,1,0,0.002277,0.002216,0.002165,5200063,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200063,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200063,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195295.411054,flat,0.000000,0.000000,1,0,0.002276,0.002215,0.002166,5200065,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200065,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200065,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195295.461388,flat,0.000000,0.000000,1,0,0.002585,0.002522,0.002471,5200067,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200067,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200067,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195295.511150,flat,0.000000,0.000000,1,0,0.001807,0.001686,0.001574,5200069,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200069,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200069,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195295.561138,flat,0.000000,0.000000,1,0,0.001802,0.001683,0.001574,5200071,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200071,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200071,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195295.611021,flat,0.000000,0.000000,1,0,0.001228,0.001153,0.001098,5200073,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200073,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200073,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195295.661021,flat,0.000000,0.000000,1,0,0.001819,0.001754,0.001702,5200075,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200075,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200075,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195295.711030,flat,0.000000,0.000000,1,0,0.002249,0.002187,0.002135,5200077,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200077,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200077,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195295.761156,flat,0.000000,0.000000,1,0,0.002385,0.002322,0.002269,5200079,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200079,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200079,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195295.811503,flat,0.000000,0.000000,1,0,0.001796,0.001637,0.001501,5200081,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200081,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200081,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195295.861034,flat,0.000000,0.000000,1,0,0.001918,0.001840,0.001771,5200083,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200083,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200083,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195295.911088,flat,0.000000,0.000000,1,0,0.002293,0.002223,0.002171,5200085,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200085,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200085,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195295.961417,flat,0.000000,0.000000,1,0,0.002458,0.002374,0.002318,5200087,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200087,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200087,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.011044,flat,0.000000,0.000000,1,0,0.002312,0.002249,0.002198,5200089,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200089,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200089,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.061316,flat,0.000000,0.000000,1,0,0.002504,0.002442,0.002391,5200091,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200091,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200091,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.111208,flat,0.000000,0.000000,1,0,0.002245,0.002179,0.002127,5200093,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200093,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200093,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.161068,flat,0.000000,0.000000,1,0,0.002293,0.002232,0.002181,5200095,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200095,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200095,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.211157,flat,0.000000,0.000000,1,0,0.002028,0.001956,0.001903,5200097,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200097,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200097,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.261040,flat,0.000000,0.000000,1,0,0.002231,0.002132,0.002044,5200099,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200099,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200099,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.311459,flat,0.000000,0.000000,1,0,0.002593,0.002524,0.002472,5200101,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200101,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200101,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.361085,flat,0.000000,0.000000,1,0,0.001756,0.001684,0.001629,5200103,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200103,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200103,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.411027,flat,0.000000,0.000000,1,0,0.001817,0.001719,0.001642,5200105,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200105,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200105,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.461487,flat,0.000000,0.000000,1,0,0.002675,0.002613,0.002560,5200107,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200107,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200107,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.511133,flat,0.000000,0.000000,1,0,0.002186,0.002097,0.002025,5200109,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200109,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200109,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.561021,flat,0.000000,0.000000,1,0,0.002210,0.002147,0.002096,5200111,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200111,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200111,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.611191,flat,0.000000,0.000000,1,0,0.001888,0.001816,0.001758,5200113,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200113,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200113,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.661036,flat,0.000000,0.000000,1,0,0.001872,0.001809,0.001758,5200115,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200115,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200115,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.711040,flat,0.000000,0.000000,1,0,0.001550,0.001487,0.001436,5200117,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200117,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200117,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.761064,flat,0.000000,0.000000,1,0,0.002139,0.002068,0.002015,5200119,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200119,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200119,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.811091,flat,0.000000,0.000000,1,0,0.002138,0.002075,0.002022,5200121,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200121,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200121,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.861126,flat,0.000000,0.000000,1,0,0.002103,0.002035,0.001981,5200123,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200123,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200123,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.911106,flat,0.000000,0.000000,1,0,0.002325,0.002252,0.002175,5200125,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200125,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200125,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195296.961025,flat,0.000000,0.000000,1,0,0.000959,0.000855,0.000802,5200127,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200127,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200127,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195297.011115,flat,0.000000,0.000000,1,0,0.002283,0.002213,0.002155,5200129,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200129,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200129,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195297.061217,flat,0.000000,0.000000,1,0,0.002391,0.002325,0.002270,5200131,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200131,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200131,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195297.111192,flat,0.000000,0.000000,1,0,0.001947,0.001863,0.001794,5200133,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200133,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200133,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195297.161093,flat,0.000000,0.000000,1,0,0.002324,0.002261,0.002209,5200135,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200135,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200135,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195297.211048,flat,0.000000,0.000000,1,0,0.002118,0.002049,0.001985,5200137,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200137,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200137,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195297.261390,flat,0.000000,0.000000,1,0,0.002596,0.002534,0.002483,5200139,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200139,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200139,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195297.311040,flat,0.000000,0.000000,1,0,0.002159,0.002096,0.002043,5200141,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200141,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200141,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195297.361118,flat,0.000000,0.000000,1,0,0.002290,0.002164,0.002055,5200143,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200143,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200143,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195297.411061,flat,0.000000,0.000000,1,0,0.001435,0.001328,0.001270,5200145,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200145,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200145,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
1785195297.461164,flat,0.000000,0.000000,1,0,0.002268,0.002088,0.001948,5200147,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5200147,0.00000000,0.00000000,0.32000000,0.06000000,1.00000000,5200147,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.01500000,0,delta_clearance_too_large,empirical
