update,specialized_beta,policy_step,balanced_time_s,specialized_time_s,balanced_req_vx_mps,specialized_req_vx_mps,delta_req_vx_mps,balanced_req_yaw_rate_rps,specialized_req_yaw_rate_rps,delta_req_yaw_rate_rps,balanced_req_body_height_m,specialized_req_body_height_m,delta_req_body_height_m,balanced_app_vx_mps,specialized_app_vx_mps,delta_app_vx_mps,balanced_app_yaw_rate_rps,specialized_app_yaw_rate_rps,delta_app_yaw_rate_rps,balanced_app_body_height_m,specialized_app_body_height_m,delta_app_body_height_m,balanced_state_vx_mps,specialized_state_vx_mps,delta_state_vx_mps,balanced_state_vy_mps,specialized_state_vy_mps,delta_state_vy_mps,balanced_state_yaw_rate_rps,specialized_state_yaw_rate_rps,delta_state_yaw_rate_rps,balanced_state_z_m,specialized_state_z_m,delta_state_z_m,balanced_roll_rad,specialized_roll_rad,delta_roll_rad,balanced_pitch_rad,specialized_pitch_rad,delta_pitch_rad,balanced_cost_motion,specialized_cost_motion,delta_cost_motion,balanced_cost_stability,specialized_cost_stability,delta_cost_stability,balanced_cost_posture,specialized_cost_posture,delta_cost_posture,balanced_cost_traction,specialized_cost_traction,delta_cost_traction,balanced_cost_energy,specialized_cost_energy,delta_cost_energy
10,energy,28,6.8,6.8,0.19646529108285904,0.19074000865221025,-0.005725282430648793,-0.007749155908823014,0.0037996098399162292,0.011548765748739243,0.29933622138574717,0.297796054109931,-0.0015401672758161844,0.19646529108285904,0.19074000865221025,-0.005725282430648793,-0.007749155908823014,0.0037996098399162292,0.011548765748739243,0.29933622138574717,0.297796054109931,-0.0015401672758161844,0.2519402503967285,0.24829009175300598,-0.003650158643722534,0.037660494446754456,0.03908408805727959,0.0014235936105251312,0.027907203882932663,0.037331417202949524,0.009424213320016861,0.3254178464412689,0.3242843747138977,-0.0011334717273712158,-0.001580305164679885,-0.0008474810747429729,0.0007328240899369121,0.03236541897058487,0.03381500393152237,0.0014495849609375,0.23853323396507142,0.2449757633015353,0.006442529336463887,0.015283585291685114,0.016683286239000655,0.0013997009473155405,0.015283585291685114,0.016683286239000655,0.0013997009473155405,0.0,0.0,0.0,0.47929392869957654,0.47947903687321697,0.00018510817364042476
10,energy,29,7.0,7.0,0.19649343565106392,0.19074369817972184,-0.005749737471342081,-0.008275926858186722,0.003360807150602341,0.011636734008789062,0.2994102811999619,0.2978565220534801,-0.001553759146481759,0.19649343565106392,0.19074369817972184,-0.005749737471342081,-0.008275926858186722,0.003360807150602341,0.011636734008789062,0.2994102811999619,0.2978565220534801,-0.001553759146481759,0.17352385818958282,0.17098723351955414,-0.0025366246700286865,-0.0055773560889065266,-0.00623470451682806,-0.0006573484279215336,0.01047002524137497,0.022772205993533134,0.012302180752158165,0.3248169720172882,0.32389310002326965,-0.0009238719940185547,-0.00029903213726356626,0.0011104312725365162,0.0014094634098000824,0.021791156381368637,0.024014757946133614,0.0022236015647649765,0.2470406060132329,0.2527956305460326,0.005755024532799691,0.13852738095574219,0.10663385765083311,-0.03189352330490908,0.006928246056124456,0.008414322870053169,0.0014860768139287129,0.13852738095574219,0.10663385765083311,-0.03189352330490908,0.5448194401571845,0.5358983124815659,-0.00892112767561859
10,energy,30,7.2,7.2,0.19678644426167013,0.19099609553813934,-0.0057903487235307916,-0.009104683250188829,0.0025724664330482486,0.011677149683237078,0.2995707441307604,0.29800243757665157,-0.0015683065541088337,0.19678644426167013,0.19099609553813934,-0.0057903487235307916,-0.009104683250188829,0.0025724664330482486,0.011677149683237078,0.2995707441307604,0.29800243757665157,-0.0015683065541088337,0.20663626492023468,0.20320464670658112,-0.0034316182136535645,-0.0016762824961915612,-0.002847969299182296,-0.0011716868029907346,0.030889825895428658,0.034875866025686264,0.0039860401302576065,0.3248668909072876,0.32385319471359253,-0.0010136961936950684,0.00045776524348184466,0.001956045627593994,0.0014982803841121495,0.028438305482268333,0.030279139056801796,0.0018408335745334625,0.23944810868079308,0.24117152850540985,0.0017234198246167676,0.011799678365049365,0.013376725326714634,0.0015770469616652686,0.011799678365049365,0.013376725326714634,0.0015770469616652686,0.0009514030174446641,0.00028596274767564645,-0.0006654402697690177,0.40128965301542013,0.4030893308388226,0.0017996778234024569
10,energy,31,7.4,7.4,0.1968913309276104,0.19109950959682465,-0.0057918213307857624,-0.009746679663658143,0.0019403666257858277,0.011687046289443972,0.2996723669674247,0.29810285814106463,-0.0015695088263600887,0.1968913309276104,0.19109950959682465,-0.0057918213307857624,-0.009746679663658143,0.0019403666257858277,0.011687046289443972,0.2996723669674247,0.29810285814106463,-0.0015695088263600887,0.19741129875183105,0.19283638894557953,-0.004574909806251526,0.008448890410363674,0.007670185063034296,-0.0007787053473293781,-0.02091905102133751,-0.007922257296741009,0.0129967937245965,0.3257599472999573,0.3245084285736084,-0.001251518726348877,-0.0005124572198837996,0.0009060399606823921,0.0014184971805661917,0.03068641573190689,0.03182337060570717,0.0011369548738002777,0.25483779234832366,0.26145948160607213,0.006621689257748475,0.013738999011486081,0.01477594027867914,0.001036941267193059,0.013738999011486081,0.01477594027867914,0.001036941267193059,0.0018221405784145412,0.005145537415342677,0.0033233968369281363,0.47075506240103515,0.4700411820190137,-0.0007138803820214701
10,energy,32,7.6000000000000005,7.6000000000000005,0.1970440033823252,0.1912177748978138,-0.005826228484511392,-0.010335852950811387,0.0014143650420010091,0.011750217992812397,0.299792982400395,0.2982071825489402,-0.0015857998514547944,0.1970440033823252,0.1912177748978138,-0.005826228484511392,-0.010335852950811387,0.0014143650420010091,0.011750217992812397,0.299792982400395,0.2982071825489402,-0.0015857998514547944,0.2083730697631836,0.20397748053073883,-0.004395589232444763,-0.012477622367441654,-0.013836163096129894,-0.00135854072868824,-0.0386350117623806,-0.028584709390997887,0.010050302371382713,0.3266444802284241,0.32557862997055054,-0.0010658502578735352,-0.003232910530641675,-0.0023844249080866575,0.0008484856225550175,0.02608637511730194,0.027994658797979355,0.001908283680677414,0.21984119930581209,0.22733393622089165,0.0074927369150795675,0.25545965890725614,0.2843183256920749,0.028858666784818743,0.009928649969340035,0.01143439234045333,0.0015057423711132955,0.25545965890725614,0.2843183256920749,0.028858666784818743,0.46290256636664573,0.45425888781353335,-0.008643678553112377
10,energy,33,7.8,7.8,0.19726280234754087,0.1914005555212498,-0.005862246826291079,-0.011211286485195161,0.0005864507984369993,0.01179773728363216,0.29995454581920056,0.2983565340936184,-0.0015980117255821602,0.19726280234754087,0.1914005555212498,-0.005862246826291079,-0.011211286485195161,0.0005864507984369993,0.01179773728363216,0.29995454581920056,0.2983565340936184,-0.0015980117255821602,0.21804483234882355,0.2126120775938034,-0.005432754755020142,-0.0023822521325200796,-0.0027630834374576807,-0.0003808313049376011,-0.0024349442683160305,0.0016159237129613757,0.004050867981277406,0.3260228931903839,0.32490742206573486,-0.0011154711246490479,-0.00015396883827634156,0.00044873388833366334,0.0006027027266100049,0.024101905524730682,0.025687718763947487,0.0015858132392168045,0.25918390316501094,0.2631727620572522,0.003988858892241265,0.0116907069033983,0.011612219182448511,-7.848772094978806e-05,0.008475503443117897,0.00962750664916197,0.0011520032060440728,0.0116907069033983,0.011612219182448511,-7.848772094978806e-05,0.6240683283486667,0.6066566008277003,-0.017411727520966314
10,energy,34,8.0,8.0,0.19738241471350193,0.191496292501688,-0.005886122211813921,-0.011787085235118866,4.7462433576583864e-05,0.01183454766869545,0.300014741695486,0.2984423676878214,-0.0015723740076645787,0.19738241471350193,0.191496292501688,-0.005886122211813921,-0.011787085235118866,4.7462433576583864e-05,0.01183454766869545,0.300014741695486,0.2984423676878214,-0.0015723740076645787,0.2029159516096115,0.19923096895217896,-0.003684982657432556,0.002353535732254386,0.0039902497082948685,0.0016367139760404825,0.0025517246685922146,0.009036573581397533,0.006484848912805319,0.3257085978984833,0.3243182301521301,-0.0013903677463531494,0.0008174238610081375,0.0009699679794721305,0.00015254411846399307,0.02949707582592964,0.029571272432804108,7.419660687446594e-05,0.22856737528580157,0.23397034845968384,0.005402973173882275,0.012694648591759542,0.01275859293345488,6.39443416953385e-05,0.012694648591759542,0.01275859293345488,6.39443416953385e-05,0.005748475553605676,0.005105475662333503,-0.0006429998912721733,0.47227988079628724,0.4622088082693772,-0.01007107252691003
10,energy,35,8.2,8.2,0.19751352109014989,0.19158560112118722,-0.005927919968962664,-0.012367254495620728,-0.0004726701881736517,0.011894584307447076,0.30004943021573127,0.29853690225630997,-0.001512527959421306,0.19751352109014989,0.19158560112118722,-0.005927919968962664,-0.012367254495620728,-0.0004726701881736517,0.011894584307447076,0.30004943021573127,0.29853690225630997,-0.001512527959421306,0.24422825872898102,0.23784808814525604,-0.006380170583724976,0.02900690585374832,0.027817223221063614,-0.0011896826326847076,-0.023122474551200867,-0.010453733615577221,0.012668740935623646,0.3264894187450409,0.3249308466911316,-0.0015585720539093018,-0.0009146117954514921,-0.001005139434710145,-9.052763925865293e-05,0.030363183468580246,0.030581654980778694,0.00021847151219844818,0.2478637759370736,0.2553783774570271,0.007514601519953479,0.013451086391067872,0.01364535075396164,0.0001942643628937684,0.013451086391067872,0.01364535075396164,0.0001942643628937684,0.0,0.0,0.0,0.511082357624848,0.5021939479667402,-0.008888409658107777
10,energy,36,8.4,8.4,0.19763466976583005,0.1916649080812931,-0.005969761684536945,-0.012982402741909028,-0.0010221723467111587,0.01196023039519787,0.30008657469414174,0.2986369903385639,-0.0014495843555778487,0.19763466976583005,0.1916649080812931,-0.005969761684536945,-0.012982402741909028,-0.0010221723467111587,0.01196023039519787,0.30008657469414174,0.2986369903385639,-0.0014495843555778487,0.17920152842998505,0.17444968223571777,-0.004751846194267273,-0.011694509536027908,-0.012461277656257153,-0.0007667681202292442,0.007213470991700888,0.013710943050682545,0.006497472058981657,0.32652997970581055,0.324887216091156,-0.001642763614654541,-5.4035332141211256e-05,0.00022194658231455833,0.0002759819144557696,0.024320906028151512,0.02452799305319786,0.00020708702504634857,0.2298751800575059,0.23663580593619027,0.006760625878684368,0.20698544768554103,0.15949628803825674,-0.047489159647284285,0.008630227458351217,0.008777822534360553,0.00014759507600933634,0.20698544768554103,0.15949628803825674,-0.047489159647284285,0.5291574761767469,0.5170370706281141,-0.012120405548632807
10,energy,37,8.6,8.6,0.19787161629647018,0.19184733852744104,-0.0060242777690291405,-0.013727362453937532,-0.0017331967130303383,0.011994165740907193,0.30013201327994465,0.2987696649134159,-0.001362348366528765,0.19787161629647018,0.19184733852744104,-0.0060242777690291405,-0.013727362453937532,-0.0017331967130303383,0.011994165740907193,0.30013201327994465,0.2987696649134159,-0.001362348366528765,0.23018132150173187,0.22394265234470367,-0.006238669157028198,-0.0028268571477383375,-0.002190544269979,0.0006363128777593374,-0.1007654145359993,-0.0875105932354927,0.013254821300506592,0.32631540298461914,0.3247023820877075,-0.001613020896911621,0.000800935784354806,0.0013001871993765235,0.0004992514150217175,0.030936667695641518,0.030996521934866905,5.985423922538757e-05,0.2357594420050742,0.23975253280083403,0.003993090795759824,0.013963998858776194,0.014018084550423632,5.408569164743783e-05,0.013963998858776194,0.014018084550423632,5.408569164743783e-05,0.001098054601721178,0.0005082767564206675,-0.0005897778453005106,0.4758662220653257,0.45535460425065355,-0.020511617814672145
10,energy,38,8.8,8.8,0.19817180540412666,0.1920720562338829,-0.006099749170243751,-0.014703631401062012,-0.002639339491724968,0.012064291909337044,0.3001951610669494,0.2989451003819704,-0.0012500606849789597,0.19817180540412666,0.1920720562338829,-0.006099749170243751,-0.014703631401062012,-0.002639339491724968,0.012064291909337044,0.3001951610669494,0.2989451003819704,-0.0012500606849789597,0.186627596616745,0.18205179274082184,-0.004575803875923157,0.005524052307009697,0.006403900682926178,0.000879848375916481,-0.03664400801062584,-0.028417810797691345,0.008226197212934494,0.3274841010570526,0.32586079835891724,-0.001623302698135376,0.0021162843331694603,0.0023464348632842302,0.00023015053011476994,0.032964542508125305,0.03353336453437805,0.0005688220262527466,0.25334336406914965,0.25951187297245726,0.006168508903307612,0.030313929293438416,0.016833468675312872,-0.013480460618125543,0.01585465761303971,0.01640654178754788,0.0005518841745081708,0.030313929293438416,0.016833468675312872,-0.013480460618125543,0.48701692611884684,0.4710733853663234,-0.01594354075252341
10,energy,39,9.0,9.0,0.19825377613306047,0.1920619010925293,-0.006191875040531175,-0.015074568986892701,-0.0028747884556651116,0.01219978053122759,0.30021234871819613,0.298990015424788,-0.001222333293408151,0.19825377613306047,0.1920619010925293,-0.006191875040531175,-0.015074568986892701,-0.0028747884556651116,0.01219978053122759,0.30021234871819613,0.298990015424788,-0.001222333293408151,0.20482324063777924,0.19946366548538208,-0.005359575152397156,-0.002747954335063696,-0.003771268529817462,-0.001023314194753766,-0.0331394225358963,-0.014303555712103844,0.018835866823792458,0.3283880949020386,0.3267737030982971,-0.001614391803741455,-0.0016437984304502606,-0.0017939304234459996,-0.00015013199299573898,0.03246532380580902,0.03256218507885933,9.686127305030823e-05,0.22034277891059895,0.23016203077655395,0.009819251865955003,0.1864460730476014,0.16612699558971789,-0.020319077457883528,0.015378083313921318,0.015469981322413931,9.189800849261284e-05,0.1864460730476014,0.16612699558971789,-0.020319077457883528,0.4804405846492886,0.4784952663979292,-0.001945318251359407
10,energy,40,9.200000000000001,9.200000000000001,0.19844860630109906,0.19210840985178948,-0.006340196449309582,-0.015846942365169526,-0.0034495614469051365,0.01239738091826439,0.300256902500987,0.2991057386063039,-0.001151163894683116,0.19844860630109906,0.19210840985178948,-0.006340196449309582,-0.015846942365169526,-0.0034495614469051365,0.01239738091826439,0.300256902500987,0.2991057386063039,-0.001151163894683116,0.1993567794561386,0.1952328234910965,-0.004123955965042114,0.0018049016362056136,-0.0005734659498557448,-0.0023783675860613585,-0.0038013728335499763,-0.0012501347810029984,0.002551238052546978,0.32763558626174927,0.32621943950653076,-0.0014161467552185059,0.0009919485310092568,0.0009120827890001237,-7.98657420091331e-05,0.026129459962248802,0.026714729145169258,0.0005852691829204559,0.26392745755419633,0.26518219530237674,0.0012547377481804123,0.1686993459328046,0.028750855949033247,-0.13994848998377135,0.00996147490015136,0.010412723246166626,0.00045124834601526637,0.1686993459328046,0.028750855949033247,-0.13994848998377135,0.5389756890470219,0.527480785209325,-0.011494903837696913
20,stability,0,1.2,1.2,0.20393493250012398,0.20339234098792078,-0.0005425915122032055,0.0041009001433849335,-0.004922593757510186,-0.00902349390089512,0.29364821255207063,0.2947781851887703,0.001129972636699672,0.20393493250012398,0.20339234098792078,-0.0005425915122032055,0.0041009001433849335,-0.004922593757510186,-0.00902349390089512,0.29364821255207063,0.2947781851887703,0.001129972636699672,0.1903878152370453,0.18973501026630402,-0.000652804970741272,0.03838516026735306,0.03874112293124199,0.0003559626638889313,-0.0544484443962574,-0.058838002383708954,-0.004389557987451553,0.3291018307209015,0.3290286660194397,-7.316470146179199e-05,-0.00883757509291172,-0.009020519442856312,-0.00018294434994459152,0.04208322614431381,0.04100931063294411,-0.0010739155113697052,0.21001596793709892,0.210658750054093,0.0006427821169940895,3.9232903458747366,4.098336799457889,0.1750464535831524,0.025839305506123282,0.024537349981518783,-0.0013019555246044992,3.9232903458747366,4.098336799457889,0.1750464535831524,1.0584698886346287,1.0814655520114522,0.022995663376823572
20,stability,1,1.4000000000000001,1.4000000000000001,0.20391052328050138,0.20332410447299482,-0.0005864188075065668,0.003731684759259224,-0.00529562570154667,-0.009027310460805894,0.29369036257266995,0.2948197665810585,0.0011294040083885681,0.20391052328050138,0.20332410447299482,-0.0005864188075065668,0.003731684759259224,-0.00529562570154667,-0.009027310460805894,0.29369036257266995,0.2948197665810585,0.0011294040083885681,0.23655535280704498,0.23597609996795654,-0.0005792528390884399,0.01177959330379963,0.01343635655939579,0.0016567632555961609,0.003985208459198475,-0.003421589033678174,-0.007406797492876649,0.32841765880584717,0.3287210762500763,0.000303417444229126,0.00018222926883026958,-0.00024383273557759821,-0.0004260620044078678,0.042690057307481766,0.042617008090019226,-7.304921746253967e-05,0.26808654074248184,0.2694456517530167,0.0013591110105348747,1.835863407133338,2.004592523473199,0.1687291163398612,0.026589868278397183,0.026498948214072067,-9.092006432511596e-05,1.835863407133338,2.004592523473199,0.1687291163398612,1.2803356982139296,1.3044361129111215,0.02410041469719193
20,stability,2,1.6,1.6,0.20385124236345292,0.20327180586755278,-0.000579436495900143,0.002981573157012463,-0.005933036655187607,-0.00891460981220007,0.2937320570647716,0.29487236514687537,0.001140308082103747,0.20385124236345292,0.20327180586755278,-0.000579436495900143,0.002981573157012463,-0.005933036655187607,-0.00891460981220007,0.2937320570647716,0.29487236514687537,0.001140308082103747,0.1880684345960617,0.18848009407520294,0.00041165947914123535,0.0013208076125010848,0.0028052767738699913,0.0014844691613689065,-0.04319610819220543,-0.05614742264151573,-0.012951314449310303,0.32376784086227417,0.32434511184692383,0.0005772709846496582,0.01235334575176239,0.013411092571914196,0.0010577468201518059,0.022753918543457985,0.021579710766673088,-0.0011742077767848969,0.2195534126233587,0.2185339098511952,-0.0010195027721635053,0.29498171907330073,0.3616894397647452,0.06670772069144448,0.0075539674991931295,0.006794445513834549,-0.0007595219853585803,0.29498171907330073,0.3616894397647452,0.06670772069144448,0.7272374628750375,0.7564067702159024,0.02916930734086487
20,stability,3,1.8,1.8,0.20378527976572514,0.2032083448022604,-0.0005769349634647258,0.0021590676158666612,-0.006719543039798737,-0.008878610655665399,0.29382943153381347,0.2949956613779068,0.0011662298440933139,0.20378527976572514,0.2032083448022604,-0.0005769349634647258,0.0021590676158666612,-0.006719543039798737,-0.008878610655665399,0.29382943153381347,0.2949956613779068,0.0011662298440933139,0.22089312970638275,0.21678274869918823,-0.004110381007194519,-0.006004618015140295,-0.011257261969149113,-0.005252643954008818,-0.007021522615104914,-0.01064793486148119,-0.003626412246376276,0.3234572410583496,0.3243562877178192,0.0008990466594696045,0.005013599526137114,0.0056274523958563805,0.0006138528697192669,0.0264466293156147,0.02589610032737255,-0.0005505289882421494,0.25996357683580557,0.26266601532345896,0.0027024384876533913,0.010204774387073404,0.009784338215218374,-0.00042043617185502993,0.010204774387073404,0.009784338215218374,-0.00042043617185502993,9.817341964036801e-05,0.0004798526906225038,0.0003816792709821358,0.7208069332845284,0.7489806017016675,0.028173668417139086
20,stability,4,2.0,2.0,0.2037000510841608,0.20313796848058702,-0.0005620826035737936,0.0018595239147543908,-0.0069738104939460754,-0.008833334408700466,0.2938228167593479,0.29499001577496525,0.0011671990156173484,0.2037000510841608,0.20313796848058702,-0.0005620826035737936,0.0018595239147543908,-0.0069738104939460754,-0.008833334408700466,0.2938228167593479,0.29499001577496525,0.0011671990156173484,0.17925280332565308,0.17906466126441956,-0.0001881420612335205,-0.011505816131830215,-0.011893020942807198,-0.0003872048109769821,0.012616071850061417,0.013556811027228832,0.0009407391771674156,0.3197992444038391,0.3209158778190613,0.001116633415222168,0.001412568730302155,0.0019242947455495596,0.0005117260152474046,0.015273370780050755,0.015082786791026592,-0.0001905839890241623,0.23558482800915637,0.2370270230231753,0.0014421950140189321,0.031356996995033505,0.0290648343962434,-0.0022921625987901047,0.003403553211264422,0.0033191426335046296,-8.44105777597923e-05,0.031356996995033505,0.0290648343962434,-0.0022921625987901047,0.5247487703029222,0.5258579433853844,0.001109173082462167
20,stability,5,2.2,2.2,0.20364483147859574,0.20309404488652946,-0.0005507865920662824,0.0015376235358417036,-0.007248716801404953,-0.008786340337246658,0.2938496312499046,0.29501415386796,0.0011645226180553858,0.20364483147859574,0.20309404488652946,-0.0005507865920662824,0.0015376235358417036,-0.007248716801404953,-0.008786340337246658,0.2938496312499046,0.29501415386796,0.0011645226180553858,0.2051057517528534,0.20449937880039215,-0.0006063729524612427,0.00029350275872275233,0.0007575542549602687,0.0004640514962375164,0.01688387244939804,0.01453925296664238,-0.002344619482755661,0.3188610076904297,0.31995052099227905,0.0010895133018493652,0.00027256051544100046,0.0004607962036971003,0.00018823568825609982,0.01765199564397335,0.01740266941487789,-0.000249326229095459,0.24734363438254475,0.24839478504159024,0.0010511506590454855,0.035066044188727795,0.03466152447544593,-0.00040451971328186315,0.004546219562065038,0.004418700140995775,-0.0001275194210692632,0.035066044188727795,0.03466152447544593,-0.00040451971328186315,0.3375288173013633,0.33630983693175354,-0.0012189803696097679
20,stability,6,2.4,2.4,0.2035438347607851,0.2030003944411874,-0.0005434403195977155,0.0011713990941643714,-0.007568733394145966,-0.008740132488310338,0.29387312605977056,0.29504410609602927,0.0011709800362587064,0.2035438347607851,0.2030003944411874,-0.0005434403195977155,0.0011713990941643714,-0.007568733394145966,-0.008740132488310338,0.29387312605977056,0.29504410609602927,0.0011709800362587064,0.20347650349140167,0.20375533401966095,0.00027883052825927734,0.01574014499783516,0.01665450818836689,0.0009143631905317307,-0.0124150225892663,-0.020609911531209946,-0.008194888941943645,0.31828072667121887,0.31948965787887573,0.0012089312076568604,-0.0036959077697247267,-0.004060999024659395,-0.00036509125493466854,0.02054535411298275,0.02053874358534813,-6.6105276346206665e-06,0.24501820116227319,0.24533298403578768,0.0003147828735144964,0.010332886110928877,0.009966127879737554,-0.00036675823119132304,0.006158713223396739,0.006154750967153189,-3.962256243550399e-06,0.010332886110928877,0.009966127879737554,-0.00036675823119132304,0.5045372552924768,0.5056318754631948,0.0010946201707179304
20,stability,7,2.6,2.6,0.20342412628233433,0.20288396496325733,-0.0005401613190769983,0.000924869254231453,-0.007793243229389191,-0.008718112483620644,0.2938997031748295,0.2950755402445793,0.00117583706974983,0.20342412628233433,0.20288396496325733,-0.0005401613190769983,0.000924869254231453,-0.007793243229389191,-0.008718112483620644,0.2938997031748295,0.2950755402445793,0.00117583706974983,0.21548904478549957,0.21381545066833496,-0.0016735941171646118,-0.01455091405659914,-0.013470085337758064,0.001080828718841076,-0.031540364027023315,-0.0388416089117527,-0.007301244884729385,0.3181654214859009,0.31942638754844666,0.0012609660625457764,-0.0029230224899947643,-0.002977346768602729,-5.4324278607964516e-05,0.016965799033641815,0.01677076518535614,-0.00019503384828567505,0.2155754741276465,0.2153587765196639,-0.00021669760798259663,0.1697595061922921,0.1754459858212362,0.0056864796289440855,0.004199633868980802,0.004103632853023744,-9.60010159570578e-05,0.1697595061922921,0.1754459858212362,0.0056864796289440855,0.4334082953740601,0.44050875937380873,0.0071004639997486185
20,stability,8,2.8000000000000003,2.8000000000000003,0.20329132713377476,0.2027754819020629,-0.0005158452317118589,0.0001660236972384155,-0.008451155573129655,-0.00861717927036807,0.29397590339183804,0.2951607638597488,0.0011848604679107755,0.20329132713377476,0.2027754819020629,-0.0005158452317118589,0.0001660236972384155,-0.008451155573129655,-0.00861717927036807,0.29397590339183804,0.2951607638597488,0.0011848604679107755,0.22016163170337677,0.2209642231464386,0.0008025914430618286,-0.0022754978854209185,-0.0030084187164902687,-0.0007329208310693502,0.004628576338291168,-0.002097158692777157,-0.006725735031068325,0.31752362847328186,0.3188929557800293,0.0013693273067474365,0.00032621779246255755,0.0005842596874572337,0.0002580418949946761,0.015763280913233757,0.0160923283547163,0.00032904744148254395,0.2531035080442915,0.2540241609198688,0.0009206528755772991,0.014371440657815602,0.010714345969820366,-0.003657094687995235,0.003625400333796494,0.003778335296737067,0.00015293496294057317,0.014371440657815602,0.010714345969820366,-0.003657094687995235,0.6429143804742163,0.6412163221153591,-0.0016980583588572795
20,stability,9,3.0,3.0,0.20322292149066926,0.2027210818603635,-0.000501839630305756,-0.00020587423350661995,-0.008793090283870698,-0.008587216050364077,0.29400103524327276,0.2951881143450737,0.0011870791018009363,0.20322292149066926,0.2027210818603635,-0.000501839630305756,-0.00020587423350661995,-0.008793090283870698,-0.008587216050364077,0.29400103524327276,0.2951881143450737,0.0011870791018009363,0.2075970321893692,0.2069590538740158,-0.0006379783153533936,0.002929903334006667,0.0029714482370764017,4.154490306973457e-05,0.006362165790051222,0.0018631510902196169,-0.004499014699831605,0.31764063239097595,0.3189578950405121,0.0013172626495361328,0.0010355362901464105,0.0010572123574092984,2.1676067262887955e-05,0.023816315457224846,0.024097401648759842,0.00028108619153499603,0.225251861319766,0.224802771359974,-0.00044908995979198174,0.008275836599645519,0.008472336512223292,0.00019649991257777305,0.008275836599645519,0.008472336512223292,0.00019649991257777305,0.003368569939507539,0.004335769829828243,0.0009671998903207041,0.45045197236431594,0.45193033800216065,0.001478365637844703
20,stability,10,3.2,3.2,0.20310071781277658,0.20261931829154492,-0.0004813995212316624,-0.0005148264579474927,-0.009054051339626312,-0.00853922488167882,0.2940371377766132,0.295220772922039,0.0011836351454257987,0.20310071781277658,0.20261931829154492,-0.0004813995212316624,-0.0005148264579474927,-0.009054051339626312,-0.00853922488167882,0.2940371377766132,0.295220772922039,0.0011836351454257987,0.2481740564107895,0.24749185144901276,-0.0006822049617767334,0.03254147619009018,0.03219884634017944,-0.0003426298499107361,-0.01634717918932438,-0.023385755717754364,-0.007038576528429985,0.3185136020183563,0.3199169933795929,0.0014033913612365723,-0.0021435427479445934,-0.0016903108917176723,0.0004532318562269211,0.025778401643037796,0.026081791147589684,0.0003033895045518875,0.24277859135738278,0.24339112261920326,0.0006125312618204815,0.009695600699385387,0.009925161909583653,0.00022956121019826643,0.009695600699385387,0.009925161909583653,0.00022956121019826643,0.0,0.0,0.0,0.5012220603635368,0.502681839987823,0.0014597796242862282
20,stability,11,3.4,3.4,0.20297198835760355,0.20250329151749613,-0.00046869684010741874,-0.0008741403929889203,-0.009380588680505753,-0.008506448287516833,0.29406842529773713,0.2952551029622555,0.001186677664518354,0.20297198835760355,0.20250329151749613,-0.00046869684010741874,-0.0008741403929889203,-0.009380588680505753,-0.008506448287516833,0.29406842529773713,0.2952551029622555,0.001186677664518354,0.18278074264526367,0.18235421180725098,-0.0004265308380126953,-0.011849448084831238,-0.011541366577148438,0.0003080815076828003,0.014558568596839905,0.010510582476854324,-0.0040479861199855804,0.3191941976547241,0.32055535912513733,0.001361161470413208,-0.0012631037971004844,-0.00108463189098984,0.00017847190611064434,0.021775342524051666,0.021824155002832413,4.881247878074646e-05,0.22581969620801612,0.226204711794723,0.00038501558670689384,0.19604897214020606,0.19358151751568145,-0.0024674546245246065,0.006918194263340562,0.006949244772014777,3.105050867421508e-05,0.19604897214020606,0.19358151751568145,-0.0024674546245246065,0.5371519978596805,0.5340252739116901,-0.0031267239479904063
20,stability,12,3.6,3.6,0.2028755147010088,0.20243954062461855,-0.00043597407639026087,-0.0013759370893239977,-0.009807953238487245,-0.008432016149163248,0.2941370831429958,0.2953185483813286,0.0011814652383327906,0.2028755147010088,0.20243954062461855,-0.00043597407639026087,-0.0013759370893239977,-0.009807953238487245,-0.008432016149163248,0.2941370831429958,0.2953185483813286,0.0011814652383327906,0.23752695322036743,0.2363414168357849,-0.0011855363845825195,-0.009160679765045643,-0.007044732570648193,0.0021159471943974495,-0.0927310511469841,-0.09926430135965347,-0.0065332502126693726,0.31945890188217163,0.32074910402297974,0.0012902021408081055,0.0013346628984436393,0.001121465116739273,-0.0002131977817043662,0.030471250414848328,0.030380424112081528,-9.082630276679993e-05,0.22514947000192143,0.22714678108226843,0.0019973110803470084,0.013547005880488112,0.013466366691081602,-8.063918940650998e-05,0.013547005880488112,0.013466366691081602,-8.063918940650998e-05,0.0016513845078771226,0.0014689948040970632,-0.00018238970378005944,0.48894206974779886,0.4842690801064288,-0.0046729896413700844
